Id,Time,Value_mean,Value_sum,Value_max,Value_min
5577150313,2016-04-09 12:00:00,79.19827586206897,27561,112.0,52.0
5577150313,2016-04-09 13:00:00,83.69004524886878,36991,129.0,54.0
5577150313,2016-04-09 14:00:00,63.34357541899441,22677,97.0,50.0
5577150313,2016-04-09 15:00:00,59.88235294117647,22396,78.0,49.0
5577150313,2016-04-09 16:00:00,92.90556900726392,38370,122.0,59.0
5577150313,2016-04-09 17:00:00,82.72813238770685,34994,136.0,55.0
5577150313,2016-04-09 18:00:00,77.9090909090909,30852,117.0,53.0
5577150313,2016-04-09 19:00:00,65.37068965517241,22749,109.0,47.0
5577150313,2016-04-09 20:00:00,73.46746987951808,30489,114.0,50.0
5577150313,2016-04-09 21:00:00,49.25878594249201,15418,56.0,46.0
5577150313,2016-04-09 22:00:00,48.50310559006211,15618,63.0,45.0
5577150313,2016-04-09 23:00:00,54.554572271386434,18494,86.0,46.0
5577150313,2016-04-10 00:00:00,51.5062893081761,16379,64.0,45.0
5577150313,2016-04-10 01:00:00,53.63253012048193,17806,62.0,48.0
5577150313,2016-04-10 02:00:00,49.45253164556962,15627,70.0,45.0
5577150313,2016-04-10 03:00:00,48.22256097560975,15817,60.0,44.0
5577150313,2016-04-10 04:00:00,47.39009287925697,15307,61.0,42.0
5577150313,2016-04-10 05:00:00,43.75079872204473,13694,53.0,40.0
5577150313,2016-04-10 06:00:00,74.93364928909952,31622,154.0,36.0
5577150313,2016-04-10 07:00:00,56.82729805013928,20401,93.0,47.0
5577150313,2016-04-10 08:00:00,72.2442748091603,28392,112.0,51.0
5577150313,2016-04-10 09:00:00,62.47899159663866,22305,89.0,53.0
5577150313,2016-04-10 10:00:00,76.11401425178147,32044,131.0,54.0
5577150313,2016-04-10 11:00:00,65.01767676767676,25747,109.0,48.0
5577150313,2016-04-10 12:00:00,61.675949367088606,24362,111.0,47.0
5577150313,2016-04-10 13:00:00,67.41952506596306,25552,113.0,49.0
5577150313,2016-04-10 14:00:00,55.8974358974359,19620,72.0,51.0
5577150313,2016-04-10 15:00:00,61.18904109589041,22334,121.0,48.0
5577150313,2016-04-10 16:00:00,67.13417721518988,26518,119.0,46.0
5577150313,2016-04-10 17:00:00,69.4746192893401,27373,122.0,47.0
5577150313,2016-04-10 18:00:00,74.7557251908397,29379,122.0,51.0
5577150313,2016-04-10 19:00:00,86.33441558441558,26591,134.0,56.0
5577150313,2016-04-10 20:00:00,79.06617647058823,32259,115.0,53.0
5577150313,2016-04-10 21:00:00,56.231884057971016,19400,66.0,50.0
5577150313,2016-04-10 22:00:00,56.03899721448468,20118,86.0,45.0
5577150313,2016-04-10 23:00:00,47.06333333333333,14119,52.0,45.0
5577150313,2016-04-11 00:00:00,50.58982035928144,16897,60.0,45.0
5577150313,2016-04-11 01:00:00,53.809968847352025,17273,69.0,48.0
5577150313,2016-04-11 02:00:00,52.0,14664,72.0,45.0
5577150313,2016-04-11 03:00:00,47.639575971731446,13482,72.0,44.0
5577150313,2016-04-11 04:00:00,46.79375,14974,65.0,42.0
5577150313,2016-04-11 05:00:00,48.05172413793103,16722,65.0,43.0
5577150313,2016-04-11 06:00:00,99.32415254237289,46881,127.0,49.0
5577150313,2016-04-11 07:00:00,68.45263157894736,26012,110.0,55.0
5577150313,2016-04-11 08:00:00,67.90726817042606,27095,108.0,54.0
5577150313,2016-04-11 09:00:00,83.54881266490766,31665,120.0,63.0
5577150313,2016-04-11 10:00:00,71.91089108910892,21789,102.0,60.0
6117666160,2016-04-01 00:00:00,73.3159420289855,25294,98.0,60.0
6117666160,2016-04-01 01:00:00,76.38616714697406,26506,94.0,59.0
6117666160,2016-04-01 02:00:00,69.61918604651163,23949,93.0,62.0
6117666160,2016-04-01 03:00:00,63.23939393939394,20869,93.0,55.0
6117666160,2016-04-01 04:00:00,66.0974212034384,23068,81.0,56.0
6117666160,2016-04-01 05:00:00,63.654970760233915,21770,80.0,54.0
6117666160,2016-04-01 06:00:00,63.395209580838326,21174,75.0,53.0
6117666160,2016-04-01 07:00:00,64.69602272727273,22773,103.0,55.0
6117666160,2016-04-01 08:00:00,66.64044943820225,23724,97.0,55.0
6117666160,2016-04-01 09:00:00,85.35529411764706,36276,117.0,59.0
6117666160,2016-04-01 10:00:00,89.99343544857769,41127,118.0,63.0
6117666160,2016-04-01 11:00:00,87.92857142857143,36930,106.0,65.0
6117666160,2016-04-01 12:00:00,85.73798076923077,35667,108.0,69.0
6117666160,2016-04-01 13:00:00,89.33971291866028,37344,126.0,74.0
6117666160,2016-04-01 14:00:00,86.9951923076923,36190,121.0,74.0
6117666160,2016-04-01 15:00:00,78.60810810810811,29085,104.0,59.0
6117666160,2016-04-01 16:00:00,86.87244897959184,34054,109.0,65.0
6117666160,2016-04-01 17:00:00,73.14245014245014,25673,82.0,62.0
6117666160,2016-04-01 18:00:00,90.15113350125945,35790,129.0,65.0
6117666160,2016-04-01 19:00:00,90.63352272727273,31903,105.0,74.0
6117666160,2016-04-01 20:00:00,88.91538461538461,34677,103.0,78.0
6117666160,2016-04-01 21:00:00,81.43697478991596,29073,92.0,72.0
6117666160,2016-04-01 22:00:00,75.72222222222223,28623,102.0,60.0
6117666160,2016-04-01 23:00:00,74.0429799426934,25841,85.0,64.0
6117666160,2016-04-02 00:00:00,69.14782608695653,23856,93.0,56.0
6117666160,2016-04-02 01:00:00,62.0945558739255,21671,81.0,54.0
6117666160,2016-04-02 02:00:00,62.38575667655786,21024,80.0,53.0
6117666160,2016-04-02 03:00:00,60.53030303030303,19975,77.0,53.0
6117666160,2016-04-02 04:00:00,56.806060606060605,18746,70.0,53.0
6117666160,2016-04-02 05:00:00,58.882521489971346,20550,80.0,53.0
6117666160,2016-04-02 06:00:00,59.373937677053824,20959,78.0,53.0
6117666160,2016-04-02 07:00:00,62.86058981233244,23447,89.0,54.0
6117666160,2016-04-02 08:00:00,86.7885462555066,39402,108.0,68.0
6117666160,2016-04-02 09:00:00,92.15139442231076,46260,119.0,63.0
6117666160,2016-04-02 10:00:00,91.5129151291513,49600,111.0,73.0
6117666160,2016-04-02 11:00:00,90.0018691588785,48151,119.0,66.0
6117666160,2016-04-02 12:00:00,91.92948717948718,43023,111.0,71.0
6117666160,2016-04-02 13:00:00,96.46341463414635,31640,114.0,79.0
6117666160,2016-04-02 14:00:00,94.01438848920863,26136,113.0,82.0
6117666160,2016-04-02 15:00:00,86.80952380952381,1823,93.0,82.0
6117666160,2016-04-02 16:00:00,,0,,
6117666160,2016-04-02 17:00:00,,0,,
6117666160,2016-04-02 18:00:00,,0,,
6117666160,2016-04-02 19:00:00,,0,,
6117666160,2016-04-02 20:00:00,,0,,
6117666160,2016-04-02 21:00:00,,0,,
6117666160,2016-04-02 22:00:00,,0,,
6117666160,2016-04-02 23:00:00,,0,,
6117666160,2016-04-03 00:00:00,,0,,
6117666160,2016-04-03 01:00:00,,0,,
6117666160,2016-04-03 02:00:00,,0,,
6117666160,2016-04-03 03:00:00,,0,,
6117666160,2016-04-03 04:00:00,,0,,
6117666160,2016-04-03 05:00:00,,0,,
6117666160,2016-04-03 06:00:00,,0,,
6117666160,2016-04-03 07:00:00,,0,,
6117666160,2016-04-03 08:00:00,,0,,
6117666160,2016-04-03 09:00:00,,0,,
6117666160,2016-04-03 10:00:00,,0,,
6117666160,2016-04-03 11:00:00,,0,,
6117666160,2016-04-03 12:00:00,,0,,
6117666160,2016-04-03 13:00:00,,0,,
6117666160,2016-04-03 14:00:00,,0,,
6117666160,2016-04-03 15:00:00,,0,,
6117666160,2016-04-03 16:00:00,,0,,
6117666160,2016-04-03 17:00:00,,0,,
6117666160,2016-04-03 18:00:00,,0,,
6117666160,2016-04-03 19:00:00,,0,,
6117666160,2016-04-03 20:00:00,,0,,
6117666160,2016-04-03 21:00:00,,0,,
6117666160,2016-04-03 22:00:00,,0,,
6117666160,2016-04-03 23:00:00,,0,,
6117666160,2016-04-04 00:00:00,,0,,
6117666160,2016-04-04 01:00:00,,0,,
6117666160,2016-04-04 02:00:00,,0,,
6117666160,2016-04-04 03:00:00,,0,,
6117666160,2016-04-04 04:00:00,,0,,
6117666160,2016-04-04 05:00:00,,0,,
6117666160,2016-04-04 06:00:00,,0,,
6117666160,2016-04-04 07:00:00,,0,,
6117666160,2016-04-04 08:00:00,,0,,
6117666160,2016-04-04 09:00:00,,0,,
6117666160,2016-04-04 10:00:00,,0,,
6117666160,2016-04-04 11:00:00,88.47733333333333,33179,115.0,60.0
6117666160,2016-04-04 12:00:00,79.15526315789474,30079,102.0,55.0
6117666160,2016-04-04 13:00:00,93.43953488372092,40179,130.0,73.0
6117666160,2016-04-04 14:00:00,85.30809399477806,32673,101.0,63.0
6117666160,2016-04-04 15:00:00,82.04155844155844,31586,116.0,62.0
6117666160,2016-04-04 16:00:00,79.77295918367346,31271,98.0,64.0
6117666160,2016-04-04 17:00:00,94.1980198019802,38056,120.0,62.0
6117666160,2016-04-04 18:00:00,92.99350649350649,42963,120.0,65.0
6117666160,2016-04-04 19:00:00,99.25,48831,123.0,75.0
6117666160,2016-04-04 20:00:00,84.09318181818182,37001,110.0,73.0
6117666160,2016-04-04 21:00:00,84.31111111111112,30352,96.0,69.0
6117666160,2016-04-04 22:00:00,85.9438775510204,33690,108.0,64.0
6117666160,2016-04-04 23:00:00,,0,,
6117666160,2016-04-05 00:00:00,,0,,
6117666160,2016-04-05 01:00:00,,0,,
6117666160,2016-04-05 02:00:00,,0,,
6117666160,2016-04-05 03:00:00,,0,,
6117666160,2016-04-05 04:00:00,,0,,
6117666160,2016-04-05 05:00:00,,0,,
6117666160,2016-04-05 06:00:00,,0,,
6117666160,2016-04-05 07:00:00,93.38513513513513,13821,118.0,70.0
6117666160,2016-04-05 08:00:00,83.89244851258582,36661,112.0,68.0
6117666160,2016-04-05 09:00:00,78.96833773087072,29929,106.0,62.0
6117666160,2016-04-05 10:00:00,80.96875,28501,102.0,69.0
6117666160,2016-04-05 11:00:00,82.50292397660819,28216,95.0,60.0
6117666160,2016-04-05 12:00:00,97.13856812933025,42061,120.0,76.0
6117666160,2016-04-05 13:00:00,91.33114035087719,41647,109.0,73.0
6117666160,2016-04-05 14:00:00,79.42118226600985,32245,102.0,58.0
6117666160,2016-04-05 15:00:00,89.83916083916084,38541,115.0,73.0
6117666160,2016-04-05 16:00:00,78.46762589928058,32721,98.0,64.0
6117666160,2016-04-05 17:00:00,94.20096852300242,38905,111.0,76.0
6117666160,2016-04-05 18:00:00,89.9810298102981,33203,109.0,75.0
6117666160,2016-04-05 19:00:00,96.42889390519187,42718,115.0,78.0
6117666160,2016-04-05 20:00:00,94.88546255506608,43078,127.0,76.0
6117666160,2016-04-05 21:00:00,87.11611374407583,36763,104.0,74.0
6117666160,2016-04-05 22:00:00,75.01036269430051,28954,100.0,59.0
6117666160,2016-04-05 23:00:00,63.570621468926554,22504,92.0,55.0
6117666160,2016-04-06 00:00:00,71.20771513353115,23997,85.0,54.0
6117666160,2016-04-06 01:00:00,76.42296072507553,25296,89.0,68.0
6117666160,2016-04-06 02:00:00,69.53501400560224,24824,112.0,56.0
6117666160,2016-04-06 03:00:00,67.16964285714286,22569,89.0,57.0
6117666160,2016-04-06 04:00:00,66.57894736842105,24035,86.0,55.0
6117666160,2016-04-06 05:00:00,66.6846590909091,23473,90.0,58.0
6117666160,2016-04-06 06:00:00,67.12391930835734,23292,92.0,57.0
6117666160,2016-04-06 07:00:00,77.61139896373057,29958,105.0,57.0
6117666160,2016-04-06 08:00:00,81.20892018779342,34595,110.0,68.0
6117666160,2016-04-06 09:00:00,92.0421052631579,43720,113.0,74.0
6117666160,2016-04-06 10:00:00,90.96739130434783,41845,107.0,66.0
6117666160,2016-04-06 11:00:00,96.4,44826,116.0,75.0
6117666160,2016-04-06 12:00:00,90.80410022779043,39863,107.0,66.0
6117666160,2016-04-06 13:00:00,97.06794055201699,45719,116.0,81.0
6117666160,2016-04-06 14:00:00,97.32505175983437,47008,121.0,65.0
6117666160,2016-04-06 15:00:00,95.75581395348837,41175,115.0,77.0
6117666160,2016-04-06 16:00:00,82.34739454094293,33186,107.0,66.0
6117666160,2016-04-06 17:00:00,92.70091324200914,40603,128.0,63.0
6117666160,2016-04-06 18:00:00,90.67772511848341,38266,114.0,69.0
6117666160,2016-04-06 19:00:00,89.63419913419914,41411,119.0,61.0
6117666160,2016-04-06 20:00:00,85.69971671388102,30252,98.0,79.0
6117666160,2016-04-06 21:00:00,86.24489795918367,33808,121.0,69.0
6117666160,2016-04-06 22:00:00,96.25233644859813,30897,110.0,89.0
6117666160,2016-04-06 23:00:00,83.92458100558659,30045,100.0,68.0
6117666160,2016-04-07 00:00:00,74.11173184357541,26532,92.0,66.0
6117666160,2016-04-07 01:00:00,76.75235109717869,24484,89.0,67.0
6117666160,2016-04-07 02:00:00,70.27272727272727,22417,86.0,64.0
6117666160,2016-04-07 03:00:00,68.5693641618497,23725,86.0,58.0
6117666160,2016-04-07 04:00:00,68.36285714285714,23927,88.0,57.0
6117666160,2016-04-07 05:00:00,65.31666666666666,23514,83.0,55.0
6117666160,2016-04-07 06:00:00,63.391437308868504,20729,89.0,55.0
6117666160,2016-04-07 07:00:00,63.523219814241486,20518,76.0,55.0
6117666160,2016-04-07 08:00:00,74.50531914893617,28014,113.0,60.0
6117666160,2016-04-07 09:00:00,90.07424593967518,38822,114.0,71.0
6117666160,2016-04-07 10:00:00,76.81894150417827,27578,100.0,68.0
6117666160,2016-04-07 11:00:00,93.5675,37427,116.0,70.0
6117666160,2016-04-07 12:00:00,91.24941176470588,38781,118.0,69.0
6117666160,2016-04-07 13:00:00,86.44584382871537,34319,108.0,70.0
6117666160,2016-04-07 14:00:00,96.47083333333333,46306,118.0,68.0
6117666160,2016-04-07 15:00:00,105.72727272727273,3489,112.0,96.0
6117666160,2016-04-07 16:00:00,,0,,
6117666160,2016-04-07 17:00:00,,0,,
6117666160,2016-04-07 18:00:00,,0,,
6117666160,2016-04-07 19:00:00,,0,,
6117666160,2016-04-07 20:00:00,,0,,
6117666160,2016-04-07 21:00:00,,0,,
6117666160,2016-04-07 22:00:00,,0,,
6117666160,2016-04-07 23:00:00,,0,,
6117666160,2016-04-08 00:00:00,,0,,
6117666160,2016-04-08 01:00:00,,0,,
6117666160,2016-04-08 02:00:00,,0,,
6117666160,2016-04-08 03:00:00,,0,,
6117666160,2016-04-08 04:00:00,,0,,
6117666160,2016-04-08 05:00:00,,0,,
6117666160,2016-04-08 06:00:00,,0,,
6117666160,2016-04-08 07:00:00,,0,,
6117666160,2016-04-08 08:00:00,,0,,
6117666160,2016-04-08 09:00:00,,0,,
6117666160,2016-04-08 10:00:00,90.07368421052631,8557,122.0,70.0
6117666160,2016-04-08 11:00:00,81.05352798053528,33313,105.0,65.0
6117666160,2016-04-08 12:00:00,94.67120181405896,41750,117.0,68.0
6117666160,2016-04-08 13:00:00,93.64888888888889,42142,113.0,73.0
6117666160,2016-04-08 14:00:00,90.64810690423162,40701,109.0,66.0
6117666160,2016-04-08 15:00:00,87.92874109263659,37018,107.0,52.0
6117666160,2016-04-08 16:00:00,91.93095238095238,38611,117.0,70.0
6117666160,2016-04-08 17:00:00,88.00806451612904,32739,113.0,72.0
6117666160,2016-04-08 18:00:00,86.94444444444444,35995,110.0,70.0
6117666160,2016-04-08 19:00:00,92.3913043478261,42500,123.0,71.0
6117666160,2016-04-08 20:00:00,95.63616557734204,43897,117.0,72.0
6117666160,2016-04-08 21:00:00,78.53157894736842,29842,111.0,64.0
6117666160,2016-04-08 22:00:00,83.94473684210526,31899,102.0,55.0
6117666160,2016-04-08 23:00:00,91.62373737373737,36283,121.0,77.0
6117666160,2016-04-09 00:00:00,73.35977337110482,25896,113.0,65.0
6117666160,2016-04-09 01:00:00,73.15820895522388,24508,91.0,61.0
6117666160,2016-04-09 02:00:00,83.92897727272727,29543,113.0,70.0
6117666160,2016-04-09 03:00:00,76.97808219178083,28097,95.0,59.0
6117666160,2016-04-09 04:00:00,74.10215053763442,27566,114.0,61.0
6117666160,2016-04-09 05:00:00,71.70348837209302,24666,115.0,60.0
6117666160,2016-04-09 06:00:00,73.77777777777777,23904,88.0,61.0
6117666160,2016-04-09 07:00:00,86.08684863523573,34693,114.0,61.0
6117666160,2016-04-09 08:00:00,93.23556581986143,40371,118.0,75.0
6117666160,2016-04-09 09:00:00,95.69761904761904,40193,122.0,76.0
6117666160,2016-04-09 10:00:00,96.59718969555036,41247,113.0,80.0
6117666160,2016-04-09 11:00:00,98.06564551422319,44816,119.0,73.0
6117666160,2016-04-09 12:00:00,95.69148936170212,44975,111.0,74.0
6117666160,2016-04-09 13:00:00,87.92345679012345,35609,106.0,63.0
6117666160,2016-04-09 14:00:00,99.36255924170617,41931,124.0,84.0
6117666160,2016-04-09 15:00:00,94.06648199445983,33958,112.0,59.0
6117666160,2016-04-09 16:00:00,97.46859903381643,20176,110.0,84.0
6117666160,2016-04-09 17:00:00,95.02272727272727,4181,99.0,89.0
6391747486,2016-04-05 14:00:00,79.11764705882354,4035,98.0,73.0
6391747486,2016-04-05 15:00:00,84.72829131652661,30248,102.0,64.0
6391747486,2016-04-05 16:00:00,78.99085365853658,25909,121.0,67.0
6391747486,2016-04-05 17:00:00,80.56684491978609,30132,107.0,68.0
6391747486,2016-04-05 18:00:00,81.15929203539822,27513,97.0,66.0
6391747486,2016-04-05 19:00:00,87.63428571428571,30672,100.0,63.0
6391747486,2016-04-05 20:00:00,84.74581005586592,30339,96.0,73.0
6391747486,2016-04-05 21:00:00,93.52571428571429,32734,123.0,70.0
6391747486,2016-04-05 22:00:00,93.73876404494382,33371,133.0,83.0
6391747486,2016-04-05 23:00:00,84.35416666666667,28343,94.0,76.0
6391747486,2016-04-06 00:00:00,77.96129032258065,24168,99.0,71.0
6391747486,2016-04-06 01:00:00,96.38181818181818,5301,103.0,88.0
6391747486,2016-04-06 02:00:00,,0,,
6391747486,2016-04-06 03:00:00,,0,,
6391747486,2016-04-06 04:00:00,,0,,
6391747486,2016-04-06 05:00:00,70.0,560,70.0,70.0
6391747486,2016-04-06 06:00:00,70.0,280,70.0,70.0
6391747486,2016-04-06 07:00:00,,0,,
6391747486,2016-04-06 08:00:00,,0,,
6391747486,2016-04-06 09:00:00,,0,,
6391747486,2016-04-06 10:00:00,,0,,
6391747486,2016-04-06 11:00:00,,0,,
6391747486,2016-04-06 12:00:00,70.0,140,70.0,70.0
6391747486,2016-04-06 13:00:00,,0,,
6391747486,2016-04-06 14:00:00,,0,,
6391747486,2016-04-06 15:00:00,,0,,
6391747486,2016-04-06 16:00:00,,0,,
6391747486,2016-04-06 17:00:00,,0,,
6391747486,2016-04-06 18:00:00,,0,,
6391747486,2016-04-06 19:00:00,,0,,
6391747486,2016-04-06 20:00:00,70.0,700,70.0,70.0
6391747486,2016-04-06 21:00:00,70.0,140,70.0,70.0
6391747486,2016-04-06 22:00:00,70.0,280,70.0,70.0
6391747486,2016-04-06 23:00:00,,0,,
6391747486,2016-04-07 00:00:00,,0,,
6391747486,2016-04-07 01:00:00,,0,,
6391747486,2016-04-07 02:00:00,,0,,
6391747486,2016-04-07 03:00:00,,0,,
6391747486,2016-04-07 04:00:00,,0,,
6391747486,2016-04-07 05:00:00,,0,,
6391747486,2016-04-07 06:00:00,,0,,
6391747486,2016-04-07 07:00:00,,0,,
6391747486,2016-04-07 08:00:00,,0,,
6391747486,2016-04-07 09:00:00,,0,,
6391747486,2016-04-07 10:00:00,,0,,
6391747486,2016-04-07 11:00:00,,0,,
6391747486,2016-04-07 12:00:00,,0,,
6391747486,2016-04-07 13:00:00,,0,,
6391747486,2016-04-07 14:00:00,,0,,
6391747486,2016-04-07 15:00:00,,0,,
6391747486,2016-04-07 16:00:00,,0,,
6391747486,2016-04-07 17:00:00,,0,,
6391747486,2016-04-07 18:00:00,,0,,
6391747486,2016-04-07 19:00:00,,0,,
6391747486,2016-04-07 20:00:00,,0,,
6391747486,2016-04-07 21:00:00,,0,,
6391747486,2016-04-07 22:00:00,,0,,
6391747486,2016-04-07 23:00:00,,0,,
6391747486,2016-04-08 00:00:00,,0,,
6391747486,2016-04-08 01:00:00,,0,,
6391747486,2016-04-08 02:00:00,,0,,
6391747486,2016-04-08 03:00:00,,0,,
6391747486,2016-04-08 04:00:00,87.22222222222223,785,114.0,70.0
6391747486,2016-04-08 05:00:00,64.25,4883,114.0,54.0
6391747486,2016-04-08 06:00:00,71.0,284,71.0,71.0
6391747486,2016-04-08 07:00:00,60.888888888888886,1644,77.0,49.0
6391747486,2016-04-08 08:00:00,83.2,832,92.0,70.0
6391747486,2016-04-08 09:00:00,70.0,1470,70.0,70.0
6391747486,2016-04-08 10:00:00,,0,,
6391747486,2016-04-08 11:00:00,,0,,
6391747486,2016-04-08 12:00:00,70.0,140,70.0,70.0
6391747486,2016-04-08 13:00:00,,0,,
6391747486,2016-04-08 14:00:00,70.0,140,70.0,70.0
6391747486,2016-04-08 15:00:00,,0,,
6391747486,2016-04-08 16:00:00,,0,,
6391747486,2016-04-08 17:00:00,,0,,
6391747486,2016-04-08 18:00:00,70.0,140,70.0,70.0
6775888955,2016-04-01 07:00:00,104.84357541899442,18767,127.0,62.0
6775888955,2016-04-01 08:00:00,98.36553524804178,37674,132.0,66.0
6775888955,2016-04-01 09:00:00,94.66355140186916,20258,124.0,65.0
6775888955,2016-04-01 10:00:00,70.0,560,70.0,70.0
6775888955,2016-04-01 11:00:00,70.0,1120,70.0,70.0
6775888955,2016-04-01 12:00:00,70.0,630,70.0,70.0
6775888955,2016-04-01 13:00:00,80.0,800,95.0,70.0
6775888955,2016-04-01 14:00:00,,0,,
6775888955,2016-04-01 15:00:00,,0,,
6775888955,2016-04-01 16:00:00,106.7594501718213,31067,120.0,70.0
6775888955,2016-04-01 17:00:00,104.11286089238845,39667,125.0,72.0
6775888955,2016-04-01 18:00:00,96.40833333333333,34707,120.0,85.0
6775888955,2016-04-01 19:00:00,111.81481481481481,30190,132.0,87.0
6775888955,2016-04-01 20:00:00,107.89945652173913,39707,118.0,95.0
6775888955,2016-04-01 21:00:00,107.4758064516129,39981,119.0,95.0
6775888955,2016-04-01 22:00:00,110.90163934426229,54120,130.0,91.0
6775888955,2016-04-01 23:00:00,99.14322916666667,38071,120.0,88.0
6775888955,2016-04-02 00:00:00,94.52857142857142,33085,109.0,85.0
6775888955,2016-04-02 01:00:00,93.52857142857142,32735,100.0,87.0
6775888955,2016-04-02 02:00:00,92.51162790697674,31824,112.0,81.0
6775888955,2016-04-02 03:00:00,85.12931034482759,29625,98.0,76.0
6775888955,2016-04-02 04:00:00,82.30254777070064,25843,86.0,71.0
6775888955,2016-04-02 05:00:00,81.6994382022472,29085,92.0,65.0
6775888955,2016-04-02 06:00:00,79.50862068965517,27669,88.0,74.0
6775888955,2016-04-02 07:00:00,85.66755319148936,32211,121.0,67.0
6775888955,2016-04-02 08:00:00,88.321608040201,35152,119.0,70.0
6775888955,2016-04-02 09:00:00,90.75,37026,116.0,74.0
6775888955,2016-04-02 10:00:00,83.92916666666666,20143,103.0,70.0
6775888955,2016-04-02 11:00:00,70.0,560,70.0,70.0
6775888955,2016-04-02 12:00:00,70.0,280,70.0,70.0
6775888955,2016-04-02 13:00:00,70.0,560,70.0,70.0
6775888955,2016-04-02 14:00:00,81.14285714285714,1136,101.0,70.0
6775888955,2016-04-02 15:00:00,,0,,
6775888955,2016-04-02 16:00:00,70.66666666666667,424,71.0,70.0
6775888955,2016-04-02 17:00:00,,0,,
6775888955,2016-04-02 18:00:00,79.5,954,82.0,70.0
6775888955,2016-04-02 19:00:00,,0,,
6775888955,2016-04-02 20:00:00,,0,,
6775888955,2016-04-02 21:00:00,,0,,
6775888955,2016-04-02 22:00:00,,0,,
6775888955,2016-04-02 23:00:00,,0,,
6775888955,2016-04-03 00:00:00,,0,,
6775888955,2016-04-03 01:00:00,,0,,
6775888955,2016-04-03 02:00:00,,0,,
6775888955,2016-04-03 03:00:00,,0,,
6775888955,2016-04-03 04:00:00,,0,,
6775888955,2016-04-03 05:00:00,,0,,
6775888955,2016-04-03 06:00:00,,0,,
6775888955,2016-04-03 07:00:00,,0,,
6775888955,2016-04-03 08:00:00,,0,,
6775888955,2016-04-03 09:00:00,98.41044776119404,26374,118.0,79.0
6775888955,2016-04-03 10:00:00,82.58082191780822,30142,97.0,74.0
6775888955,2016-04-03 11:00:00,80.45045045045045,8930,90.0,76.0
6775888955,2016-04-03 12:00:00,76.0,456,79.0,70.0
6775888955,2016-04-03 13:00:00,,0,,
6775888955,2016-04-03 14:00:00,,0,,
6775888955,2016-04-03 15:00:00,,0,,
6775888955,2016-04-03 16:00:00,,0,,
6775888955,2016-04-03 17:00:00,,0,,
6775888955,2016-04-03 18:00:00,,0,,
6775888955,2016-04-03 19:00:00,,0,,
6775888955,2016-04-03 20:00:00,,0,,
6775888955,2016-04-03 21:00:00,,0,,
6775888955,2016-04-03 22:00:00,,0,,
6775888955,2016-04-03 23:00:00,,0,,
6775888955,2016-04-04 00:00:00,,0,,
6775888955,2016-04-04 01:00:00,,0,,
6775888955,2016-04-04 02:00:00,,0,,
6775888955,2016-04-04 03:00:00,,0,,
6775888955,2016-04-04 04:00:00,,0,,
6775888955,2016-04-04 05:00:00,,0,,
6775888955,2016-04-04 06:00:00,,0,,
6775888955,2016-04-04 07:00:00,,0,,
6775888955,2016-04-04 08:00:00,,0,,
6775888955,2016-04-04 09:00:00,,0,,
6775888955,2016-04-04 10:00:00,,0,,
6775888955,2016-04-04 11:00:00,,0,,
6775888955,2016-04-04 12:00:00,,0,,
6775888955,2016-04-04 13:00:00,,0,,
6775888955,2016-04-04 14:00:00,,0,,
6775888955,2016-04-04 15:00:00,,0,,
6775888955,2016-04-04 16:00:00,,0,,
6775888955,2016-04-04 17:00:00,,0,,
6775888955,2016-04-04 18:00:00,,0,,
6775888955,2016-04-04 19:00:00,,0,,
6775888955,2016-04-04 20:00:00,,0,,
6775888955,2016-04-04 21:00:00,,0,,
6775888955,2016-04-04 22:00:00,,0,,
6775888955,2016-04-04 23:00:00,,0,,
6775888955,2016-04-05 00:00:00,,0,,
6775888955,2016-04-05 01:00:00,,0,,
6775888955,2016-04-05 02:00:00,,0,,
6775888955,2016-04-05 03:00:00,,0,,
6775888955,2016-04-05 04:00:00,,0,,
6775888955,2016-04-05 05:00:00,,0,,
6775888955,2016-04-05 06:00:00,,0,,
6775888955,2016-04-05 07:00:00,,0,,
6775888955,2016-04-05 08:00:00,,0,,
6775888955,2016-04-05 09:00:00,102.32682926829268,20977,128.0,70.0
6775888955,2016-04-05 10:00:00,103.125,48675,185.0,61.0
6775888955,2016-04-05 11:00:00,102.04109589041096,37245,129.0,75.0
6775888955,2016-04-05 12:00:00,98.66573033707866,35125,110.0,82.0
6775888955,2016-04-05 13:00:00,106.22131147540983,38877,121.0,90.0
6775888955,2016-04-05 14:00:00,112.54525386313466,50983,151.0,92.0
6775888955,2016-04-05 15:00:00,108.07671957671958,40853,128.0,70.0
6775888955,2016-04-05 16:00:00,113.47445255474453,46638,135.0,100.0
6775888955,2016-04-05 17:00:00,120.89830508474576,49931,149.0,69.0
6775888955,2016-04-05 18:00:00,118.34649122807018,53966,144.0,94.0
6775888955,2016-04-05 19:00:00,111.7072599531616,47699,135.0,69.0
6775888955,2016-04-05 20:00:00,98.89526184538653,39657,119.0,68.0
6775888955,2016-04-05 21:00:00,108.17135549872123,42295,126.0,75.0
6775888955,2016-04-05 22:00:00,107.80622009569377,45063,128.0,81.0
6775888955,2016-04-05 23:00:00,104.35245901639344,38193,121.0,76.0
6775888955,2016-04-06 00:00:00,99.52941176470588,38916,122.0,84.0
6775888955,2016-04-06 01:00:00,92.3385579937304,29456,117.0,83.0
